date,vehicle_category,manufacturer,registrations
2024-01-01,4W,HERO HONDA MOTORS  LTD,645.0
2024-01-01,4W,HERO MOTOCORP LTD,10990346.0
2024-01-01,4W,HEXALL MOTORS PVT LTD,517.0
2024-01-01,4W,HI TECH ENGINEERING BHADRAK CHARAMPA,535.0
2024-01-01,4W,HI-TECH INDUSTRIES,578.0
2024-01-01,4W,HIGHWAY ENGING WORKS,524.0
2024-01-01,4W,HIM TEKNOFORGE LTD,1450.0
2024-01-01,4W,HIMANI AGRO INDUSTRIES,573.0
2024-01-01,4W,HIND AGRO INDUSTRIES,611.0
2024-01-01,4W,HINDUSTAN AGRICULTURAL IMPLEMENTS ANTPR,514.0
2024-01-01,4W,HINDUSTAN AGRO INDUSTRIES,515.0
2024-01-01,4W,HINDUSTAN ENGINEERING WORKS AP312870753,518.0
2024-01-01,4W,HINDUSTAN MOTOR CORPORATION,2493.0
2024-01-01,4W,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,618.0
2024-01-01,4W,HINDUSTHAN TECHNOLOGIES PVT LTD CUTTACK JAGATPUR,519.0
2024-01-01,4W,HIRA AGRO INDUSTRIES,778.0
2024-01-01,4W,HITECH  MECHANICAL WORKS,537.0
2024-01-01,4W,HITECH ENGINEERING LTD,614.0
2024-01-01,4W,HITECH ENGINEERING WORKS CHANDIKHOLE SUNGUDA,523.0
2024-01-01,4W,HITENDRA WELDING WORKS,704.0
2024-01-01,4W,HOLLAND TRACTORS PVT LTD,534.0
2024-01-01,4W,HOMFEEL VEGH AUTOMOBILES PVT LTD,543.0
2024-01-01,4W,HONDA CARS INDIA LTD,138800.0
2024-01-01,4W,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,9603147.0
2024-01-01,4W,HONGKONG WANGYUAN (IMPORTER:POWERTRANS MOBILITY),532.0
2024-01-01,4W,HONGKONG YIXING (IMPORTER: ADMS MARKETING),1167.0
2024-01-01,4W,HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),540.0
2024-01-01,4W,HOOGHLY MOTORS PVT LTD,10707.0
2024-01-01,4W,HOP ELECTRIC MOBILITY PVT LTD,1244.0
2024-01-01,4W,HOP MOTORS PVT LTD,1461.0
2024-01-01,4W,HOTAGE INDIA,25516.0
2024-01-01,4W,HOUSTAN INNOVATION LLP,547.0
2024-01-01,4W,HOVEL CYLINDER PVT LTD,734.0
2024-01-01,4W,HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),542.0
2024-01-01,4W,HUNDA EV PVT LTD,1559.0
2024-01-01,4W,HUNDAL INDUSTRIES,2384.0
2024-01-01,4W,HYKON INDIA LTD,587.0
2024-01-01,4W,HYUNDAI MOTOR INDIA LTD,1122944.0
2024-01-01,4W,"HYUNDAI MOTORS LTD, SOUTH KOREA",559.0
2024-01-01,4W,IDEAL JAWA INDIA PVT LTD,552.0
2024-01-01,4W,IGOWISE MOBILITY PVT LTD,565.0
2024-01-01,4W,INDERPREET AGRO INDUSTRIES,618.0
2024-01-01,4W,INDIA KAWASAKI MOTORS PVT LTD,8005.0
2024-01-01,4W,INDIA SAFE ENTERPRISE,1133.0
2024-01-01,4W,INDIA YAMAHA MOTOR PVT LTD,1322692.0
2024-01-01,4W,INDIAN MOTORS,5396.0
2024-01-01,4W,INDICON AGRO INDUSTRIES LLP,555.0
2024-01-01,4W,INDITAL CONSTRUCTION MACHINERY,556.0
2024-01-01,4W,INDO FARM EQUIPMENT LIMITED,6187.0
2024-01-01,4W,INDRA TRAILORS,558.0
2024-01-01,4W,INDUS ELECTROTHERM INDIA LTD,615.0
2024-01-01,4W,INS AUTOMOBILES PVT LTD,2642.0
2024-01-01,4W,INTERGLOBE ENERGY PVT LTD,3019.0
2024-01-01,4W,INTERNATIONAL CARS & MOTORS LIMITED,608.0
2024-01-01,4W,INTERNATIONAL TRACTORS LIMITED,234627.0
2024-01-01,4W,INVVIGORS INDIA,760.0
2024-01-01,4W,IPL TECH ELECTRIC PVT LTD,755.0
2024-01-01,4W,IRA EDUTECH PVT LTD,586.0
2024-01-01,4W,ISHWAR FARMLINE EQUIPMENTS PRIVATE LIMITED,665.0
2024-01-01,4W,ISHWAR FARMLINE EQUIPMENTS PVT LTD,646.0
2024-01-01,4W,ISUKII GREENS PVT LTD,601.0
2024-01-01,4W,ISUZU MOTORS INDIA PVT LTD,4706.0
2024-01-01,4W,IVOOMI INNOVATION PVT LTD,2799.0
2024-01-01,4W,IZANAU ELECTRIC LLP,618.0
2024-01-01,4W,J K AGRO INDUSTRIES,695.0
2024-01-01,4W,J K AMO-PAPERS & CO,626.0
2024-01-01,4W,J P AUTO TECH,812.0
2024-01-01,4W,J S AGRO INDUSTRIES,759.0
2024-01-01,4W,J. S. AGRO INDUSTRIES,644.0
2024-01-01,4W,J. S. AUTO (P) LTD,23797.0
2024-01-01,4W,J.C. BAMFORD EXCAVATORS LIMITED,597.0
2024-01-01,4W,JADE KOREA SPINE LIFE,655.0
2024-01-01,4W,JADHAV AGRO INDUSTRIES PVT. LTD.,586.0
2024-01-01,4W,JAGADAMBA TRAILER,583.0
2024-01-01,4W,"JAGANATH AGRL IMPLEMENTS,BOUDH",576.0
2024-01-01,4W,JAGUAR LAND ROVER INDIA LIMITED,9963.0
2024-01-01,4W,JAI BHAVANI ENGINEERING  WORKS,774.0
2024-01-01,4W,JAI BHAVANI INDUSTRIES,579.0
2024-01-01,4W,JAI DURGA TRAILERS,581.0
2024-01-01,4W,JAI HANUMAN MOTORS,588.0
2024-01-01,4W,JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,935.0
2024-01-01,4W,JAIDKA POWER SYSTEMS PVT LTD,744.0
2024-01-01,4W,JAIN POWER CORP,1021.0
2024-01-01,4W,JAISIK BUSINESS LINKS PVT LTD,1566.0
2024-01-01,4W,JAJODIA COMMODITIES PVT LTD,4378.0
2024-01-01,4W,JAL ENTERPRISES,667.0
2024-01-01,4W,JANGEER MANUFACTURING INDUSTRIES PVT LTD,602.0
2024-01-01,4W,JANTA SUPER TRAILOR,591.0
2024-01-01,4W,JAY AGRO INDUSTRIES,776.0
2024-01-01,4W,JAY BHAVANI TRAILOR,632.0
2024-01-01,4W,JAY SHREE BALAJI ENG WORKS,596.0
2024-01-01,4W,JAYATI TOOLS,607.0
2024-01-01,4W,JAYNA AUTOMOBILES LLP,647.0
2024-01-01,4W,JBM AUTO LIMITED,1737.0
2024-01-01,4W,JBM ELECTRIC VEHICLES PVT LTD,604.0
2024-01-01,4W,JCB INDIA LIMITED,81294.0
2024-01-01,4W,JCBL LIMITED,599.0
2024-01-01,4W,JEEVAA E-BIKE MFG PVT LTD,608.0
2024-01-01,4W,"JENA ENGINEERING WS,PURI",601.0
2024-01-01,4W,JESSOP & COMPANY LTD,602.0
2024-01-01,4W,JESSUN TECHNO PVT LTD,981.0
2024-01-01,4W,JIANGSU AIMA (IMPORTER: FUTURE EV),712.0
2024-01-01,4W,JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),635.0
2024-01-01,4W,JIANGSU DALONG (IMPORTER: ENGTIAN ELECTRIC),612.0
2024-01-01,4W,JIANGSU DALONG (IMPORTER: KINGCHE MOBILITY),625.0
2024-01-01,4W,JIANGSU DALONG (IMPORTER: SABOO TOR),672.0
2024-01-01,4W,JIANGSU DALONG (IMPORTER:TYLOS ELECTRIC VEHICLES),631.0
2024-01-01,4W,JIANGSU DALONG JIANHAO (IMPORTER: GREEN INDIA),610.0
2024-01-01,4W,JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),651.0
2024-01-01,4W,JIANGSU GUOWEI (IMPORTER:DELTA AUTOCORP LLP),611.0
2024-01-01,4W,JIANGSU GUOWEI (IMPORTER:ELECTRO-TECH),624.0
2024-01-01,4W,JIANGSU JINPENG (IMPORTER: KKL HITECH EV),666.0
2024-01-01,4W,JIANGSU JINPENG (IMPORTER:RAFT MOTORS P. LTD),685.0
2024-01-01,4W,JIANGSU SUNHOU (IMPORTER: SABOO TOR),624.0
2024-01-01,4W,JIANGSU XINRI (IMPORTER: NISIKI TECHNOLOGIES),620.0
2024-01-01,4W,JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),641.0
2024-01-01,4W,JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),911.0
2024-01-01,4W,JIANGSU ZHONGXING (IMPORTER: CAL-ON INDUSTRIES),620.0
2024-01-01,4W,JINDAL ELECTRIC VEHICLES,623.0
2024-01-01,4W,JITENDRA NEW EV-TECH PVT. LTD,2498.0
2024-01-01,4W,JITENDRA TEMPO PARTS,1843.0
2024-01-01,4W,JIWAN AGRICULTURAL IMPLEMENTS WORKSHOP CIS LTD,644.0
2024-01-01,4W,JMSSP AGRO INDUSTRIES PVT LTD,757.0
2024-01-01,4W,JMT VEHICLES PVT LTD,5828.0
2024-01-01,4W,JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),135884.0
2024-01-01,4W,JOHN DEERE INDIA PVT LTD(CROP SOLUTION DIV),633.0
2024-01-01,4W,JOYRAM STEEL FABRICATION WORKS,643.0
2024-01-01,4W,JS MOBILEON PVT LTD,3022.0
2024-01-01,4W,JSW MG MOTOR INDIA PVT LTD,106549.0
2024-01-01,4W,JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),756.0
2024-01-01,4W,JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),925.0
2024-01-01,4W,JUNENG MOTORCYCLE (IMPORTER: JHEV MOTORS PVT LTD),838.0
2024-01-01,4W,JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP),701.0
2024-01-01,4W,K D AGRO INDUSTRIES,759.0
2024-01-01,4W,K T ENTERPRISES,1138.0
2024-01-01,4W,K. S. INDUSTRIES,722.0
2024-01-01,4W,K. V. INDUSTRIES,787.0
2024-01-01,4W,K.S. AGRICULTURAL INDUSTRIES PVT. LTD,1100.0
2024-01-01,4W,K.S. AGROTECH  PVT LTD,1037.0
2024-01-01,4W,KABIRA MOBILITY LLP,710.0
2024-01-01,4W,KABMAX ELECTRIC AUTOMOBILES PVT. LTD,1267.0
2024-01-01,4W,KADESEETLA AASHIRWAD GP INDUSTRIES PVT LTD,654.0
2024-01-01,4W,KAILASH WELDING WORK AP1913663560,645.0
2024-01-01,4W,KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP),926.0
2024-01-01,4W,KAINING (HONGKONG) (IMPORTER: ENERGY AUTOMOBILE),683.0
2024-01-01,4W,KAINING (HONGKONG) (IMPORTER: ENIGMA AUTOMOBILES),684.0
2024-01-01,4W,KAINING (HONGKONG) (IMPORTER: TOXMO ELECTRIC),653.0
2024-01-01,4W,KAINING (HONGKONG) (IMPORTER: VOLTA EV PVT LTD),660.0
2024-01-01,4W,KAINING (HONGKONG) (IMPORTER:M/S IZANAU ELECTRIC),691.0
2024-01-01,4W,KAINING (HONGKONG) (IMPORTER:RAILIES MOTO),658.0
2024-01-01,4W,KAISER WILLYS JEEP,655.0
2024-01-01,4W,KAIZER ELECTRIC VEHICLES,658.0
2024-01-01,4W,KAKKAR ELECTRIC AUTO PVT LTD,1193.0
2024-01-01,4W,KALINGA VENTURES INDIA PVT LTD,712.0
2024-01-01,4W,KALPVRIKSH ELECTOMOBILES CO,1187.0
2024-01-01,4W,KAMAL COACH WORKS PVT LTD,662.0
2024-01-01,4W,KAMAZ INDUSTRIES,861.0
2024-01-01,4W,KANHA ELECTRIC VEHICLES,946.0
2024-01-01,4W,KAPTECH INDIA PVT LTD,4935.0
2024-01-01,4W,KAPURA PANCHAL ENGINEERING WORKS,662.0
2024-01-01,4W,KARCHER CLEANING SYSTEMS PVT LTD,665.0
2024-01-01,4W,KARMA MECHANICAL WORKS,718.0
2024-01-01,4W,KARTAR AGRO INDUSTRIES PVT LTD,4039.0
2024-01-01,4W,KARTAR TRACTORS PRIVATE LIMITED,1326.0
2024-01-01,4W,KATYAYANI AUTOMOTIVE,675.0
2024-01-01,4W,KCAS ELECTRIC VEHICLES PVT LTD,1088.0
2024-01-01,4W,KERALA AUTOMOBILES LIMITED,928.0
2024-01-01,4W,KESAR ROAD EQUIPMENTS(I) PVT LTD,671.0
2024-01-01,4W,KETO MOTORS PVT LTD,1642.0
2024-01-01,4W,KETRON ELECTRIC VEHICLES PVT LTD,709.0
2024-01-01,4W,KGN,1264.0
2024-01-01,4W,KGN INDUSTRIES,2509.0
2024-01-01,4W,"KHAGESWAR AUTO BUILD WORKS,HALADIAPADAR,BERHAMPUR,GANJAM",683.0
2024-01-01,4W,KHAGESWAR AUTO BUILDS WORKS GANJAM HALADIAPADAR,676.0
2024-01-01,4W,KHALSAE-VEHICLES PVT LTD,19700.0
2024-01-01,4W,KHAN ENGINEERING WORKS,749.0
2024-01-01,4W,KHUSHI AGRO ENGINEERING,680.0
2024-01-01,4W,KIA INDIA PRIVATE LIMITED,477135.0
2024-01-01,4W,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,28732.0
2024-01-01,4W,KION INDIA PVT LTD,2557.0
2024-01-01,4W,KIRAN AGRO EQUIPMENTS,684.0
2024-01-01,4W,KIRAN AUTOMOBILE INDUSTRY,1053.0
2024-01-01,4W,KIRTI SOLAR LTD,698.0
2024-01-01,4W,KISAN ENGINEERING,687.0
2024-01-01,4W,KISAN ENGINEERING WORKS,784.0
2024-01-01,4W,KISAN ENGINEERING WORKS AP29391457,689.0
2024-01-01,4W,KISSAN AGRO INDUSTRIES,718.0
2024-01-01,4W,KISSNA ENGG WORKS,697.0
2024-01-01,4W,KLB KOMAKI PVT LTD,8962.0
2024-01-01,4W,KOMATSU INDIA PRIVATE LIMITED,705.0
2024-01-01,4W,KOMATSU LTD JAPAN,742.0
2024-01-01,4W,KPT INDUSTRIES LTD,703.0
2024-01-01,4W,KPT MOTORS,856.0
2024-01-01,4W,KRANTI AUTOMOBILES LTD,697.0
2024-01-01,4W,KRAZ USSR RUSSIA,698.0
2024-01-01,4W,KRISHNA AGRO ENGI,701.0
2024-01-01,4W,KRISHNA ENGINEERING WORKS,3366.0
2024-01-01,4W,KRISHNA INDUSTRIES,711.0
2024-01-01,4W,KRISHNA VEHICALS,966.0
2024-01-01,4W,KRUP P,703.0
2024-01-01,4W,KRUSHI KISAN TRAILORS,712.0
2024-01-01,4W,KRUSHNA AGRO ENGINEERING WORKS,707.0
2024-01-01,4W,KSR SOLUTION (IMPORTER: KAWVELOCE MOTORS PVT LTD),729.0
2024-01-01,4W,KTM MOTORRAD AG,713.0
2024-01-01,4W,KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.,33406.0
2024-01-01,4W,KUKU AUTOMOTIVES,1261.0
2024-01-01,4W,KULAR AGRO WORKS,776.0
2024-01-01,4W,KUMAR ENGINEERING,2962.0
2024-01-01,4W,KUMARAN ENGINEERING ENTERPRISES,1151.0
2024-01-01,4W,KURUKSHETRA AUTOMOBILES (P) LTD.,717.0
2024-01-01,4W,KUSHAL AGRO IND,792.0
2024-01-01,4W,KYTE ENERGY PVT. LTD.,1534.0
2024-01-01,4W,L & T CASE EQUIPMENT PVT LTD,768.0
2024-01-01,4W,L B AGRO PRODUCTS,801.0
2024-01-01,4W,L&T CONSTRUCTION EQUIPMENT LIMITED,1445.0
2024-01-01,4W,L&T CONSTRUCTION MACHINERY LIMITED,754.0
2024-01-01,4W,LAKSHMI ENGINEERING WORKS,721.0
2024-01-01,4W,LAKSHYA AUTO SALES CORPORATION,1258.0
2024-01-01,4W,LAKSHYA MOTORS,807.0
2024-01-01,4W,LAL AGRO INDUSTRIES,737.0
2024-01-01,4W,LAL CHAND AGRICULTURE WORKS,732.0
2024-01-01,4W,LALA G E RICKSHAW AND SPARE PARTS,982.0
2024-01-01,4W,LAMBORGHINI,727.0
2024-01-01,4W,LAWAT MOTORS LLP,1470.0
2024-01-01,4W,LAXMI ENGINEERING WORKS,729.0
2024-01-01,4W,LAXMI ENGINEERING WORKSHOP,734.0
2024-01-01,4W,"LAXMI GOBINDA AGRO IND,BLS",777.0
2024-01-01,4W,LAXMI GOVINDA AGRO INDUSTRIES BALASORE BALIA,738.0
2024-01-01,4W,LECTRIX E VEHICLES PVT LTD,22962.0
2024-01-01,4W,LEOPAN MOTORS PRIVATE LIMITED,759.0
2024-01-01,4W,LEXUS MOTORS LTD,744.0
2024-01-01,4W,LIEBHERR,747.0
2024-01-01,4W,LIEBHERR INDIA PVT LTD,780.0
2024-01-01,4W,LIMA VEHICLE GROUP(IMPORTER: ROUTE & MARS EV LLP),741.0
2024-01-01,4W,LIMO AUTO CARE PVT LTD,794.0
2024-01-01,4W,LIONIZE AUTOMOBILE PVT LTD,1661.0
2024-01-01,4W,LIUGONG INDIA PVT. LTD,2516.0
2024-01-01,4W,LOCAL TRAILER MANUFACTURER,83837.0
2024-01-01,4W,LOHAKA INDUSTRIES PVT LTD,776.0
2024-01-01,4W,LOHIA AUTO INDUSTRIES,3385.0
2024-01-01,4W,LORDS AUTOMATIVE PVT LTD,752.0
2024-01-01,4W,LORDS VEHICLE MFG PVT LTD,855.0
2024-01-01,4W,LOTAY AGRO TECH,788.0
2024-01-01,4W,LOTEY AGRICULTURE WORKS,773.0
2024-01-01,4W,LOTEY INDUSTRY,768.0
2024-01-01,4W,LOVEJEET AGRO INDUSTRY,751.0
2024-01-01,4W,LUCKY INDUSTRIES,1073.0
2024-01-01,4W,LUXUS GREEN MOBILITY PVT LTD,770.0
2024-01-01,4W,M G INDUSTRIES,969.0
2024-01-01,4W,M H AGRICULTURE WORKS,870.0
2024-01-01,4W,M K BROTHERS,952.0
2024-01-01,4W,M S AGRO INDUSTRIES,875.0
2024-01-01,4W,M.K. ENTERPRISES,3217.0
2024-01-01,4W,"M/S AJAY ENGINEERING WORKS EQUIPMENTS PVT LTD ,SAMBALPUR",972.0
2024-01-01,4W,"M/S AKRITI,BAMRA",859.0
2024-01-01,4W,M/S ASHOKA INDUSTRIES,869.0
2024-01-01,4W,M/S BHARAT TRAILER AND AGRO WORKS,862.0
2024-01-01,4W,M/S BHARAT TRAILERS,1173.0
2024-01-01,4W,M/S DAS ENGINEERING WORKSHOP,886.0
2024-01-01,4W,"M/S FARMAX EQUIPMENTS, SAMBALPUR",865.0
2024-01-01,4W,M/S HARITKRANTI AGRO UDYOG,918.0
2024-01-01,4W,M/S HOTA AGRO (TRAILER),873.0
2024-01-01,4W,M/S J.K. ENGINEERS,869.0
2024-01-01,4W,M/S JAVED STEEL INDUSTRIES,884.0
2024-01-01,4W,M/S K K AGRO INDUSTRIES,894.0
2024-01-01,4W,M/S K.G.N ENGINEERING TRAILER WORKS AP312711345,872.0
2024-01-01,4W,M/S KANTAK SYSTEMS,870.0
2024-01-01,4W,M/S KASTKAR AGRO INDUSTRIES,1145.0
2024-01-01,4W,M/S KISHAN TRACTOR,873.0
2024-01-01,4W,M/S LAKSHMI ENGINEERING WORKS,877.0
2024-01-01,4W,M/S LOHIYA AGRO INDUSTRIES,914.0
2024-01-01,4W,M/S MAA MANGALA INDUSTRIES,1061.0
2024-01-01,4W,M/S MAA MOTORS WORKS,1062.0
2024-01-01,4W,M/S MAA MOTORS WORKSHOP,1073.0
2024-01-01,4W,M/S NANDI ENGINEERING WORKS,892.0
2024-01-01,4W,M/S NATIONAL STEEL AND WIRE PRODUCTS SAMBALPUR,881.0
2024-01-01,4W,M/S NEW SHETKARI ENGINEERING WORK,1012.0
2024-01-01,4W,M/S NEW SHIV SHAKTI TRAILORS,925.0
2024-01-01,4W,"M/S PATEL & SONS ENGINEERING WORKS,SAMBALPUR",914.0
2024-01-01,4W,"M/S PERFECT TECHNOCRAFTS & ENGINEERING,KENDRAPARA",887.0
2024-01-01,4W,M/S RAM AGRO MACHINARY,964.0
2024-01-01,4W,M/S S.S. AGRO INDUSTRIES,907.0
2024-01-01,4W,M/S SAI AUTO ENGINEERING WORKS,895.0
2024-01-01,4W,M/S SARANGI MOTROS,1134.0
2024-01-01,4W,M/S SARMA ENGINEERING WORKS,911.0
2024-01-01,4W,M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,3084.0
2024-01-01,4W,M/S SHREE SHYAM AGRO PRODUCTS,896.0
2024-01-01,4W,M/S SHRI DATTA WELDING WORKS,897.0
2024-01-01,4W,M/S SHRIRAM AUTO TECH PVT LTD,7044.0
2024-01-01,4W,M/S SREE SARAVANABAVA AGRO INDUSTRIES AP313373321,899.0
2024-01-01,4W,M/S SRI LAKSHMI VENKATESWARA ENGG WORKS AP29070732,901.0
2024-01-01,4W,M/S SRI VENKATA SIVA SAI AGRO IND AP178393275,903.0
2024-01-01,4W,M/S SRI VENKATESWARA ENGINEERING WORKS AP67321364,904.0
2024-01-01,4W,"M/S SUBHAM ENGINEERING WORKSHOP, BALIAPAL, BALASORE",940.0
2024-01-01,4W,M/S SUPERIOR MANUFACTURING COMPANY,983.0
2024-01-01,4W,M/S VISHNU CLEAN ENERGY VEHICLES LLP,1107.0
2024-01-01,4W,M/S YOGIRAJ ENGINEERING COMPANY,912.0
2024-01-01,4W,M/S-SHRADHA INDUSTRIES,909.0
2024-01-01,4W,M/S. PALLAVI INDUSTRIES,892.0
2024-01-01,4W,"M/S. S. R. ENTERPRISES,JAIPATNA",900.0
2024-01-01,4W,"M/S. VENKAT ENGINEERING WORKS, JAIPATNA",912.0
2024-01-01,4W,M2J E VAHAN PVT LTD,777.0
2024-01-01,4W,MAA DURGA ELECTRIC MOTOR VEHICLE PVT LTD,789.0
2024-01-01,4W,MAA ENGINEERING TRAILOR,840.0
2024-01-01,4W,MAA KALPANA ENTERPRISE,1511.0
2024-01-01,4W,"MAA MANGALA ENTERPRISES,SNG",766.0
2024-01-01,4W,"MAA MANGALA MOTORS & ENGG,RKL",767.0
2024-01-01,4W,MAA SHAKTI EXIM PVT LTD,5460.0
2024-01-01,4W,MAA TARINI ENGINEERING,791.0
2024-01-01,4W,MAA TARINI ENGINEERING CUTTACK KANDARPUR,768.0
2024-01-01,4W,MAAA MANASA TRAILOR WORKS,766.0
2024-01-01,4W,MAC AUTO INDIA,2087.0
2024-01-01,4W,MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD),857.0
2024-01-01,4W,MAC INTERNATIONAL (IMPORTER: SUNDAK SOLAR),770.0
2024-01-01,4W,MAC INTERNATIONAL (IMPORTER:HONESTY),768.0
2024-01-01,4W,MACNEILL ENGINEERING LIMITED,771.0
2024-01-01,4W,MACONS EQUIPMENTS PVT LTD,774.0
2024-01-01,4W,MADHU AUTOMOBILES LTD,795.0
2024-01-01,4W,MAHABIR INDUSTRIES,780.0
2024-01-01,4W,MAHAK TEEN UDYOG,1013.0
2024-01-01,4W,MAHALAXMI INDUSTRIES,780.0
2024-01-01,4W,MAHAVIR AGRO EQUIPMENTS,779.0
2024-01-01,4W,MAHAVIR TRACTOR AND IMPLEMENTS,1592.0
2024-01-01,4W,MAHESH ENGINEERING WORKS,781.0
2024-01-01,4W,MAHI ENTERPRISES,780.0
2024-01-01,4W,MAHINDRA & MAHINDRA LIMITED,1455469.0
2024-01-01,4W,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),333208.0
2024-01-01,4W,MAHINDRA & MAHINDRA LIMITED (TRACTOR),418569.0
2024-01-01,4W,MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION,1210.0
2024-01-01,4W,MAHINDRA DEFENCE SYSTEMS LTD,817.0
2024-01-01,4W,MAHINDRA ELECTRIC MOBILITY LIMITED,946.0
2024-01-01,4W,MAHINDRA GUJARAT TRACTOR LIMITED,783.0
2024-01-01,4W,MAHINDRA LAST MILE MOBILITY LTD,187844.0
2024-01-01,4W,MAHTAB BODY MAKER,2801.0
2024-01-01,4W,MALAK TECHNO PVT LTD,932.0
2024-01-01,4W,MALI ENTERPRISES PVT LTD,853.0
2024-01-01,4W,MALKIT AGRO TECH PVT. LTD,2220.0
2024-01-01,4W,MAN TRUCKS INDIA PVT. LTD.,807.0
2024-01-01,4W,MANDEEP ENGINEERING WORKS,819.0
2024-01-01,4W,MANIRAM ELECTRIC VEHICLE PVT LTD,3306.0
2024-01-01,4W,MANISH EV INTERNATIONAL PRIVATE LIMITED,1307.0
2024-01-01,4W,MANITA CITY MOTORS LLP,5522.0
2024-01-01,4W,MANITOU EQUIPMENT INDIA PVT LTD,1887.0
2024-01-01,4W,MANKU AGRO TECH PVT LTD,4360.0
2024-01-01,4W,MANKU AGRO TECH. PVT. LTD.,799.0
2024-01-01,4W,MANMOHAN KAUR,954.0
2024-01-01,4W,MANOJ ENGINEERING WORKS,807.0
2024-01-01,4W,MANPREET AGRO INDUSTRIES,812.0
2024-01-01,4W,MARATHWADA QUALITY TRAILER,838.0
2024-01-01,4W,MARCEL BOSCHUNG (IMPORTER:KAM-AVIDA ENVIRO),813.0
2024-01-01,4W,MARKUS,914.0
2024-01-01,4W,MARSHAL MOTORS,807.0
2024-01-01,4W,MARTHWADA TRALIOR,816.0
2024-01-01,4W,MARUTHISAN PVT LTD,1093.0
2024-01-01,4W,MARUTI BHIWANI E AUTOMOBILES,870.0
2024-01-01,4W,MARUTI INDUSTRIES,819.0
2024-01-01,4W,MARUTI SUZUKI INDIA LTD,3371748.0
2024-01-01,4W,MARUTI UDYOG LTD,1227.0
2024-01-01,4W,MASERATI S.P.A,844.0
2024-01-01,4W,MASTO INDUSTRIES PVT LTD,843.0
2024-01-01,4W,MATHARU ENGINEERING AGRI WORKS,898.0
2024-01-01,4W,MATHARU ENGINEERING WORKS,877.0
2024-01-01,4W,MATTER MOTOR WORKS PVT LTD,864.0
2024-01-01,4W,MAULIRAJ INDUSTRIES LLP,819.0
2024-01-01,4W,MAURYA MOTORS PVT LTD,820.0
2024-01-01,4W,MAYUR ENGINEERING MAYURBHANJ BARIPADA,827.0
2024-01-01,4W,"MAYUR ENTERPRISES,BARIPADA",904.0
2024-01-01,4W,MB AGRO INDUSTRIES,865.0
2024-01-01,4W,MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),860.0
2024-01-01,4W,MD RASUL ENGG WORKS,825.0
2024-01-01,4W,MECPOWER MOBILITY PVT. LTD.,1304.0
2024-01-01,4W,MEHAR AGRO ENGINEERING,827.0
2024-01-01,4W,MERCEDES -BENZ AG,3742.0
2024-01-01,4W,MERCEDES-BENZ INDIA PVT LTD,32587.0
2024-01-01,4W,MERCURY EV TECH LTD,848.0
2024-01-01,4W,METAL PRESSING & ENGG WORKS,831.0
2024-01-01,4W,MEW ELECTRICALS LIMITED,844.0
2024-01-01,4W,MICROAUTOTECH PVT. LTD.,839.0
2024-01-01,4W,MILLENNIAL MOTORS LLP,854.0
2024-01-01,4W,MINI METRO EV L.L.P,30357.0
2024-01-01,4W,MIRAKLE 5 AUTOMOBILES PVT LTD,870.0
2024-01-01,4W,MITSUBISHI MOTORS CORPORATION,839.0
2024-01-01,4W,MK POWER AND E MOBILITY,850.0
2024-01-01,4W,MLR AUTO LTD,11513.0
2024-01-01,4W,MODERN  AGRO  INDUSTRIES,844.0
2024-01-01,4W,MODIKA INTERNATIONAL (IMPORTER: FRANKLIN EV),905.0
2024-01-01,4W,MOHAN ENGINEERING WORKS SAMBALPUR SINDURPANK,860.0
2024-01-01,4W,MOHAN GENERAL TRADING COMPANY,929.0
2024-01-01,4W,MOMU AUTOMOTIVE,1670.0
2024-01-01,4W,MONA GREEN AUTOMOBILES PVT LTD,915.0
2024-01-01,4W,MONDAL ENGINEERING WORKSHOP,852.0
2024-01-01,4W,MONDAL TRADING,1175.0
2024-01-01,4W,MOON AGRICULTURE & FABRICATION WORKS,854.0
2024-01-01,4W,MORGAN MOTOR COMPANY (IMPORTER: REGALIA LUXURY),957.0
2024-01-01,4W,MORRIS MOTORS LTD,854.0
